Judul Masakan,Waktu Masak,Tingkat Kesulitan,Jumlah Porsi,Bahan-bahan,URL Sumber,Bahan-bahan_cleaned,Bahan-bahan_cleaned_nostop,bahan-bahan_fix,Waktu Masak (menit),Jumlah Porsi (int),Tingkat Kesulitan (ordinal),bahan_list,asam jawa,bawang,bawang merah,bawang putih,cabai,cabai hijau,cabai merah,cabai rawit,cengkih,cuka,daging ayam,daging kambing,daging sapi,daun bawang,daun jeruk,daun salam,garam,gula,gula merah,gula pasir,ikan,jagung,jahe,jamur,jeruk nipis,kacang,kaldu ayam,kaldu sapi,kayu manis,kecap manis,kemangi,kemiri,kencur,ketumbar,kol,kunyit,lengkuas,limau,merica,santan,seledri,serai,tahu,telur,tempe,tomat,udang,wijen,wortel
"Resep Buntut Sapi Pedas, Akhir Pekan Tidak Pernah Seseru Ini",1j 30mnt,Sedang,2 Porsi,"3 potong buntut sapi, 150 g jamur shiitake kering, rendam, 60 g cabai merah kering, 50 g jamur salju, 1 sdmBango Kecap Manis, 10 g jahe, iris tipis, 6 siung bawang putih, 4 butir bawang merah, 3 L kaldu, 100 ml saus tiram, 1 sdm minyak, 2 buah kentang, rebus, potong dadu, 1 sdm minyak salad, merica putih bubuk, garam, 4 batang kucai",https://www.masakapahariini.com/resep/resep-buntut-sapi-pedas/,"['potong', 'buntut', 'sapi', 'g', 'jamur', 'shiitake', 'kering', 'rendam', 'g', 'cabai', 'merah', 'kering', 'g', 'jamur', 'salju', 'sdmbango', 'kecap', 'manis', 'g', 'jahe', 'iris', 'tipis', 'siung', 'bawang', 'putih', 'butir', 'bawang', 'merah', 'l', 'kaldu', 'ml', 'saus', 'tiram', 'sdm', 'minyak', 'buah', 'kentang', 'rebus', 'potong', 'dadu', 'sdm', 'minyak', 'salad', 'merica', 'putih', 'bubuk', 'garam', 'batang', 'kucai']","['buntut', 'sapi', 'jamur', 'shiitake', 'kering', 'cabai', 'merah', 'kering', 'jamur', 'salju', 'kecap', 'manis', 'jahe', 'bawang', 'putih', 'bawang', 'merah', 'kaldu', 'saus', 'tiram', 'minyak', 'kentang', 'minyak', 'salad', 'merica', 'putih', 'garam', 'kucai']","bawang putih, bawang merah, kecap manis, cabai merah, garam, merica, jahe, jamur",90,2,2.0,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'garam', 'merica', 'jahe', 'jamur']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Resep Serundeng Daging, Persediaan Lauk yang Sedap dan Tahan Lama",1jam,Mudah,4 Porsi,"2 sdm minyak, untuk menumis, 500 g daging sapi has dalam, iris tipis, 400 ml santan encer, 600 ml susu rendah lemak, 5 lembar daun jeruk, 2 lembar daun salam, 3 sdm gula merah, 4 cm lengkuas, 2 batang serai, memarkan, 5 sdmBango Kecap Manis, 150 g kelapa parut, sangrai hingga kecokelatan, 5 butir bawang merah, 4 siung bawang putih, 2 sdm ketumbar butiran, ½ sdt garam",https://www.masakapahariini.com/resep/resep-serundeng-daging/,"['sdm', 'minyak', 'untuk', 'menumis', 'g', 'daging', 'sapi', 'has', 'dalam', 'iris', 'tipis', 'ml', 'santan', 'encer', 'ml', 'susu', 'rendah', 'lemak', 'lembar', 'daun', 'jeruk', 'lembar', 'daun', 'salam', 'sdm', 'gula', 'merah', 'cm', 'lengkuas', 'batang', 'serai', 'memarkan', 'sdmbango', 'kecap', 'manis', 'g', 'kelapa', 'parut', 'sangrai', 'hingga', 'kecokelatan', 'butir', 'bawang', 'merah', 'siung', 'bawang', 'putih', 'sdm', 'ketumbar', 'butiran', 'sdt', 'garam']","['minyak', 'daging', 'sapi', 'santan', 'susu', 'lemak', 'daun', 'jeruk', 'daun', 'salam', 'gula', 'merah', 'lengkuas', 'serai', 'kecap', 'manis', 'kelapa', 'kecokelatan', 'bawang', 'merah', 'bawang', 'putih', 'ketumbar', 'garam']","bawang putih, bawang merah, kecap manis, daun salam, daun jeruk, daging sapi, gula merah, garam, serai, lengkuas, ketumbar, santan",60,4,1.0,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'daging sapi', 'gula merah', 'garam', 'serai', 'lengkuas', 'ketumbar', 'santan']",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"Resep Semur Ikan Tuna, Jadikan Makan Siang Berbeda Dari Biasanya",40mnt,Mudah,4 Porsi,"500 g fillet ikan tuna, dipotong agak besar, 1 sdt air jeruk nipis, 1 lembar daun kunyit, 2 lembar daun pandan, ½ sdt lada putih bubuk, 1 sdt garam, ¾ sdt pala bubuk, 5 sdmBango Kecap Manis, 10 tangkai daun kemangi, 400 ml air, 2 tangkai daun bawang, iris halus, 1 buah tomat, potong-potong, 2 sdm minyak, untuk menumis, 8 butir bawang merah, 2 cm jahe, 3 siung bawang putih",https://www.masakapahariini.com/resep/resep-semur-ikan-tuna/,"['g', 'fillet', 'ikan', 'tuna', 'dipotong', 'agak', 'besar', 'sdt', 'air', 'jeruk', 'nipis', 'lembar', 'daun', 'kunyit', 'lembar', 'daun', 'pandan', 'sdt', 'lada', 'putih', 'bubuk', 'sdt', 'garam', 'sdt', 'pala', 'bubuk', 'sdmbango', 'kecap', 'manis', 'tangkai', 'daun', 'kemangi', 'ml', 'air', 'tangkai', 'daun', 'bawang', 'iris', 'halus', 'buah', 'tomat', 'potongpotong', 'sdm', 'minyak', 'untuk', 'menumis', 'butir', 'bawang', 'merah', 'cm', 'jahe', 'siung', 'bawang', 'putih']","['ikan', 'tuna', 'dipotong', 'agak', 'jeruk', 'nipis', 'daun', 'kunyit', 'daun', 'pandan', 'lada', 'putih', 'garam', 'pala', 'kecap', 'manis', 'tangkai', 'daun', 'kemangi', 'tangkai', 'daun', 'bawang', 'tomat', 'minyak', 'bawang', 'merah', 'jahe', 'bawang', 'putih']","bawang putih, bawang merah, kecap manis, daun bawang, jeruk nipis, garam, jahe, tomat, kunyit, ikan, kemangi",40,4,1.0,"['bawang putih', 'bawang merah', 'kecap manis', 'daun bawang', 'jeruk nipis', 'garam', 'jahe', 'tomat', 'kunyit', 'ikan', 'kemangi']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Resep Ayam Suwir Bumbu Bali, Pendamping Wajib Sajian Nasi Khas Pulau Dewata",50mnt,Mudah,5 Porsi,"350 g fillet dada ayam, 4 sdm santan kental, 3 sdm susu cair rendah lemak, 2 batang serai, 2 cm lengkuas, 4 lembar daun salam, 4 lembar daun jeruk, 1 bungkusRoyco Bumbu Siap Pakai Ayam Bumbu Rujak, 2 sdm minyak, untuk menumis, 6 butir bawang merah, 4 siung bawang putih, 6 buah cabai merah keriting, ½ sdt merica putih bubuk, 1 cm kunyit, 1 cm kencur, 1 sdm gula merah, 2 sdm air asam jawa",https://www.masakapahariini.com/resep/resep-ayam-suwir-bumbu-bali/,"['g', 'fillet', 'dada', 'ayam', 'sdm', 'santan', 'kental', 'sdm', 'susu', 'cair', 'rendah', 'lemak', 'batang', 'serai', 'cm', 'lengkuas', 'lembar', 'daun', 'salam', 'lembar', 'daun', 'jeruk', 'bungkusroyco', 'bumbu', 'siap', 'pakai', 'ayam', 'bumbu', 'rujak', 'sdm', 'minyak', 'untuk', 'menumis', 'butir', 'bawang', 'merah', 'siung', 'bawang', 'putih', 'buah', 'cabai', 'merah', 'keriting', 'sdt', 'merica', 'putih', 'bubuk', 'cm', 'kunyit', 'cm', 'kencur', 'sdm', 'gula', 'merah', 'sdm', 'air', 'asam', 'jawa']","['dada', 'ayam', 'santan', 'susu', 'lemak', 'serai', 'lengkuas', 'daun', 'salam', 'daun', 'jeruk', 'ayam', 'rujak', 'minyak', 'bawang', 'merah', 'bawang', 'putih', 'cabai', 'merah', 'keriting', 'merica', 'putih', 'kunyit', 'kencur', 'gula', 'merah', 'asam', 'jawa']","bawang putih, bawang merah, cabai merah, daun salam, daun jeruk, gula merah, asam jawa, merica, serai, lengkuas, santan, kunyit, kencur",50,5,1.0,"['bawang putih', 'bawang merah', 'cabai merah', 'daun salam', 'daun jeruk', 'gula merah', 'asam jawa', 'merica', 'serai', 'lengkuas', 'santan', 'kunyit', 'kencur']",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"Resep Ayam Bumbu Hijau, Lauk Praktis Sedap untuk Pencinta Pedas",1j 5mnt,Sedang,6 Porsi,"800 g (1 ekor) ayam, potong jadi 8 bagian, 1 buah jeruk nipis, ambil airnya, 1 sdt garam, 1.25 sdtRoyco Kaldu Ayam, 4 sdm minyak, untuk menumis, 2 batang serai, memarkan, 1 lembar daun kunyit, iris tipis, 1 ikat daun kemangi, petiki daunnya, 300 ml air, gula, 4 batang daun bawang, iris tipis, 8 butir bawang merah, 5 siung bawang putih, 20 buah cabai hijau keriting, 10 buah cabai hijau besar, 3 cm kunyit, 3 cm jahe, 1 sdt garam",https://www.masakapahariini.com/resep/resep-ayam-bumbu-hijau/,"['g', 'ekor', 'ayam', 'potong', 'jadi', 'bagian', 'buah', 'jeruk', 'nipis', 'ambil', 'airnya', 'sdt', 'garam', 'sdtroyco', 'kaldu', 'ayam', 'sdm', 'minyak', 'untuk', 'menumis', 'batang', 'serai', 'memarkan', 'lembar', 'daun', 'kunyit', 'iris', 'tipis', 'ikat', 'daun', 'kemangi', 'petiki', 'daunnya', 'ml', 'air', 'gula', 'batang', 'daun', 'bawang', 'iris', 'tipis', 'butir', 'bawang', 'merah', 'siung', 'bawang', 'putih', 'buah', 'cabai', 'hijau', 'keriting', 'buah', 'cabai', 'hijau', 'besar', 'cm', 'kunyit', 'cm', 'jahe', 'sdt', 'garam']","['ayam', 'jadi', 'jeruk', 'nipis', 'garam', 'kaldu', 'ayam', 'minyak', 'serai', 'daun', 'kunyit', 'daun', 'kemangi', 'daunnya', 'gula', 'daun', 'bawang', 'bawang', 'merah', 'bawang', 'putih', 'cabai', 'hijau', 'keriting', 'cabai', 'hijau', 'kunyit', 'jahe', 'garam']","bawang putih, bawang merah, kaldu ayam, daun bawang, jeruk nipis, cabai hijau, gula, garam, serai, jahe, kunyit, kemangi",65,6,2.0,"['bawang putih', 'bawang merah', 'kaldu ayam', 'daun bawang', 'jeruk nipis', 'cabai hijau', 'gula', 'garam', 'serai', 'jahe', 'kunyit', 'kemangi']",0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Resep Ayam Panggang Serai Cabai Rawit, Makan Malam Semakin Spesial",1j 15mnt,Sedang,4 Porsi,"400 g paha ayam, 6 batang serai, 6 buah bawang merah, 80 g gula merah, 30 gRoyco Kaldu Ayam, 5 siung bawang putih, 4 g merica putih bubuk, 30 g minyak goreng, 1 buah tomat, 6 buah cabai rawit",https://www.masakapahariini.com/resep/resep-ayam-panggang-serai-cabai-rawit/,"['g', 'paha', 'ayam', 'batang', 'serai', 'buah', 'bawang', 'merah', 'g', 'gula', 'merah', 'groyco', 'kaldu', 'ayam', 'siung', 'bawang', 'putih', 'g', 'merica', 'putih', 'bubuk', 'g', 'minyak', 'goreng', 'buah', 'tomat', 'buah', 'cabai', 'rawit']","['paha', 'ayam', 'serai', 'bawang', 'merah', 'gula', 'merah', 'groyco', 'kaldu', 'ayam', 'bawang', 'putih', 'merica', 'putih', 'minyak', 'goreng', 'tomat', 'cabai', 'rawit']","bawang putih, bawang merah, kaldu ayam, cabai rawit, gula merah, merica, serai, tomat",75,4,2.0,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai rawit', 'gula merah', 'merica', 'serai', 'tomat']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"Resep Tongseng Khas Solo, Rasa Otentik yang Selalu Bikin Kangen",1jam,Mudah,4 Porsi,"2 sdm minyak, untuk menumis, 400 g daging kambing tanpa lemak, potong dadu, 865 ml santan encer, 2 lembar daun salam, 1 batang serai, memarkan, 1 lembar daun jeruk, 200 g kol, iris tipis, 1 buah tomat, potong-potong, 1 bungkusBango Bumbu Tongseng Khas Solo, 1 sdmBango Kecap Manis",https://www.masakapahariini.com/resep/resep-tongseng-khas-solo/,"['sdm', 'minyak', 'untuk', 'menumis', 'g', 'daging', 'kambing', 'tanpa', 'lemak', 'potong', 'dadu', 'ml', 'santan', 'encer', 'lembar', 'daun', 'salam', 'batang', 'serai', 'memarkan', 'lembar', 'daun', 'jeruk', 'g', 'kol', 'iris', 'tipis', 'buah', 'tomat', 'potongpotong', 'bungkusbango', 'bumbu', 'tongseng', 'khas', 'solo', 'sdmbango', 'kecap', 'manis']","['minyak', 'daging', 'kambing', 'lemak', 'santan', 'daun', 'salam', 'serai', 'daun', 'jeruk', 'kol', 'tomat', 'tongseng', 'solo', 'kecap', 'manis']","kecap manis, daun salam, daun jeruk, daging kambing, serai, santan, tomat, kol",60,4,1.0,"['kecap manis', 'daun salam', 'daun jeruk', 'daging kambing', 'serai', 'santan', 'tomat', 'kol']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Resep Ikan Bandeng Bakar Tanpa Duri, Jadikan Weekend Semakin Meriah",1j 30mnt,Sedang,4 Porsi,"1 ekor ikan bandeng tanpa duri, 100 g mentega, 200 ccBango Kecap Manis, 100 ccBango Kecap Manis Pedas, 2 buah jeruk limau, tomat, ketimun, daun kemangi, ½ ruas jahe, 2 ruas lengkuas, 1 batang serai, 1 sdt merica, 2 sdt ketumbar, 3 siung bawang putih, ½ ruas kunyit, garam",https://www.masakapahariini.com/resep/resep-ikan-bandeng-bakar-tanpa-duri/,"['ekor', 'ikan', 'bandeng', 'tanpa', 'duri', 'g', 'mentega', 'ccbango', 'kecap', 'manis', 'ccbango', 'kecap', 'manis', 'pedas', 'buah', 'jeruk', 'limau', 'tomat', 'ketimun', 'daun', 'kemangi', 'ruas', 'jahe', 'ruas', 'lengkuas', 'batang', 'serai', 'sdt', 'merica', 'sdt', 'ketumbar', 'siung', 'bawang', 'putih', 'ruas', 'kunyit', 'garam']","['ikan', 'bandeng', 'duri', 'mentega', 'ccbango', 'kecap', 'manis', 'ccbango', 'kecap', 'manis', 'jeruk', 'limau', 'tomat', 'ketimun', 'daun', 'kemangi', 'jahe', 'lengkuas', 'serai', 'merica', 'ketumbar', 'bawang', 'putih', 'kunyit', 'garam']","bawang putih, kecap manis, limau, garam, merica, serai, jahe, lengkuas, ketumbar, tomat, kunyit, ikan, kemangi",90,4,2.0,"['bawang putih', 'kecap manis', 'limau', 'garam', 'merica', 'serai', 'jahe', 'lengkuas', 'ketumbar', 'tomat', 'kunyit', 'ikan', 'kemangi']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Resep Gulai Ikan Kakap yang Mudah dan Praktis,50mnt,Mudah,4 Porsi,"1 ekor (800 g) ikan kakap merah, 4 sdm air jeruk nipis, 2 sdt garam, minyak, untuk menggoreng, 150 ml santan kental, 350 ml susu rendah lemak, 4 buah belimbing wuluh, iris, 1 1/2 sdt asam jawa, larutkan dengan 2 sdm air hangat, 2 buah tomat hijau, potong-potong, 2 sdtRoyco Kaldu Ayam, 4 lembar daun jeruk, 1 cm jahe, 1 batang serai, memarkan, 1 cm lengkuas, 1 batang bawang daun, iris, 6 butir bawang merah, 4 siung bawang putih, 4 buah cabai merah besar, 2 butir kemiri, sangrai, 1 cm kunyit, ½ sdt garam",https://www.masakapahariini.com/resep/cara-membuat-gulai-ikan-kakap/,"['ekor', 'g', 'ikan', 'kakap', 'merah', 'sdm', 'air', 'jeruk', 'nipis', 'sdt', 'garam', 'minyak', 'untuk', 'menggoreng', 'ml', 'santan', 'kental', 'ml', 'susu', 'rendah', 'lemak', 'buah', 'belimbing', 'wuluh', 'iris', 'sdt', 'asam', 'jawa', 'larutkan', 'dengan', 'sdm', 'air', 'hangat', 'buah', 'tomat', 'hijau', 'potongpotong', 'sdtroyco', 'kaldu', 'ayam', 'lembar', 'daun', 'jeruk', 'cm', 'jahe', 'batang', 'serai', 'memarkan', 'cm', 'lengkuas', 'batang', 'bawang', 'daun', 'iris', 'butir', 'bawang', 'merah', 'siung', 'bawang', 'putih', 'buah', 'cabai', 'merah', 'besar', 'butir', 'kemiri', 'sangrai', 'cm', 'kunyit', 'sdt', 'garam']","['ikan', 'kakap', 'merah', 'jeruk', 'nipis', 'garam', 'minyak', 'santan', 'susu', 'lemak', 'belimbing', 'wuluh', 'asam', 'jawa', 'tomat', 'hijau', 'kaldu', 'ayam', 'daun', 'jeruk', 'jahe', 'serai', 'lengkuas', 'bawang', 'daun', 'bawang', 'merah', 'bawang', 'putih', 'cabai', 'merah', 'kemiri', 'kunyit', 'garam']","bawang putih, bawang merah, kaldu ayam, cabai merah, daun jeruk, jeruk nipis, asam jawa, bawang, garam, serai, jahe, lengkuas, kemiri, santan, tomat, kunyit, ikan",50,4,1.0,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun jeruk', 'jeruk nipis', 'asam jawa', 'bawang', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'santan', 'tomat', 'kunyit', 'ikan']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
"Resep Wajik Istimewa, Satu Potong Takkan Pernah Cukup",1jam,Mudah,6 Porsi,"500 g beras ketan, rendam selama 2 jam, 200 ml air, 100 g gula merah, 100 mlBango Kecap Manis Light, 150 ml santan kental, ½ sdt garam, 1 sdt vanili bubuk, 2 lembar daun pandan, daun pisang",https://www.masakapahariini.com/resep/resep-wajik/,"['g', 'beras', 'ketan', 'rendam', 'selama', 'jam', 'ml', 'air', 'g', 'gula', 'merah', 'mlbango', 'kecap', 'manis', 'light', 'ml', 'santan', 'kental', 'sdt', 'garam', 'sdt', 'vanili', 'bubuk', 'lembar', 'daun', 'pandan', 'daun', 'pisang']","['beras', 'ketan', 'selama', 'jam', 'gula', 'merah', 'kecap', 'manis', 'santan', 'garam', 'vanili', 'daun', 'pandan', 'daun', 'pisang']","kecap manis, gula merah, garam, santan",60,6,1.0,"['kecap manis', 'gula merah', 'garam', 'santan']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Resep Nasi Goreng Kambing Khas Jakarta, Menu Untuk Idul Adha",40mnt,Mudah,3 Porsi,"2 sdm minyak, untuk menumis, 2 siung bawang merah, iris, 2 siung bawang putih, iris, 80 g daging kambing, potong dadu, 1 butir telur, 1 bungkusBango Bumbu Nasi Goreng Kambing Khas Jakarta, 3 porsi nasi putih, 1 batang daun bawang",https://www.masakapahariini.com/resep/resep-nasi-goreng-kambing-khas-jakarta/,"['sdm', 'minyak', 'untuk', 'menumis', 'siung', 'bawang', 'merah', 'iris', 'siung', 'bawang', 'putih', 'iris', 'g', 'daging', 'kambing', 'potong', 'dadu', 'butir', 'telur', 'bungkusbango', 'bumbu', 'nasi', 'goreng', 'kambing', 'khas', 'jakarta', 'porsi', 'nasi', 'putih', 'batang', 'daun', 'bawang']","['minyak', 'bawang', 'merah', 'bawang', 'putih', 'daging', 'kambing', 'telur', 'nasi', 'goreng', 'kambing', 'jakarta', 'nasi', 'putih', 'daun', 'bawang']","bawang putih, bawang merah, daun bawang, daging kambing, telur",40,3,1.0,"['bawang putih', 'bawang merah', 'daun bawang', 'daging kambing', 'telur']",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Resep Nasi Goreng Mangga, Rasa Khas Tropis yang Gurih Menyegarkan",1jam,Sedang,3 Porsi,"500 g nasi putih, 2 sdm minyak, 1 sdt margarin, 1 buah mangga, potong dadu kecil, ½ buah wortel, potong dadu kecil, 2 butir telur ayam, masak dadar, 3 butir bakso sapi, potong dadu kecil, 1 bungkusRoyco Bumbu Komplit Nasi Goreng",https://www.masakapahariini.com/resep/resep-nasi-goreng-mangga/,"['g', 'nasi', 'putih', 'sdm', 'minyak', 'sdt', 'margarin', 'buah', 'mangga', 'potong', 'dadu', 'kecil', 'buah', 'wortel', 'potong', 'dadu', 'kecil', 'butir', 'telur', 'ayam', 'masak', 'dadar', 'butir', 'bakso', 'sapi', 'potong', 'dadu', 'kecil', 'bungkusroyco', 'bumbu', 'komplit', 'nasi', 'goreng']","['nasi', 'putih', 'minyak', 'margarin', 'mangga', 'wortel', 'telur', 'ayam', 'masak', 'dadar', 'bakso', 'sapi', 'komplit', 'nasi', 'goreng']","telur, wortel",60,3,2.0,"['telur', 'wortel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Resep Semur Tahu Bakso, Menu Hemat Pas Untuk Tanggal Tua",1jam,Mudah,4 Porsi,"3 sdm minyak goreng, 5 butir bawang merah, iris tipis, 3 siung bawang putih, iris tipis, 2 cm jahe, potong korek api, 500 ml kaldu atau air, 5 sdmBango Kecap Manis, ½ sdt merica putih bubuk, 1 sdt garam, 1 batang daun bawang, 150 g brokoli, potong, rebus sebentar, 150 g kembang kol, potong, rebus sebentar, 4 buah tahu putih ukuran 10x10x5 cm, 200 g daging ikan tenggiri, haluskan, 3 sdm tepung tapioka, 2 siung bawang putih, parut, 1 batang daun bawang, iris tipis, 1 sdt minyak wijen, 1 sdt gula pasir, ½ sdt garam",https://www.masakapahariini.com/resep/resep-semur-tahu-bakso/,"['sdm', 'minyak', 'goreng', 'butir', 'bawang', 'merah', 'iris', 'tipis', 'siung', 'bawang', 'putih', 'iris', 'tipis', 'cm', 'jahe', 'potong', 'korek', 'api', 'ml', 'kaldu', 'atau', 'air', 'sdmbango', 'kecap', 'manis', 'sdt', 'merica', 'putih', 'bubuk', 'sdt', 'garam', 'batang', 'daun', 'bawang', 'g', 'brokoli', 'potong', 'rebus', 'sebentar', 'g', 'kembang', 'kol', 'potong', 'rebus', 'sebentar', 'buah', 'tahu', 'putih', 'ukuran', 'xx', 'cm', 'g', 'daging', 'ikan', 'tenggiri', 'haluskan', 'sdm', 'tepung', 'tapioka', 'siung', 'bawang', 'putih', 'parut', 'batang', 'daun', 'bawang', 'iris', 'tipis', 'sdt', 'minyak', 'wijen', 'sdt', 'gula', 'pasir', 'sdt', 'garam']","['minyak', 'goreng', 'bawang', 'merah', 'bawang', 'putih', 'jahe', 'kaldu', 'kecap', 'manis', 'merica', 'putih', 'garam', 'daun', 'bawang', 'brokoli', 'sebentar', 'kembang', 'kol', 'sebentar', 'tahu', 'putih', 'xx', 'daging', 'ikan', 'tenggiri', 'tepung', 'tapioka', 'bawang', 'putih', 'daun', 'bawang', 'minyak', 'wijen', 'gula', 'pasir', 'garam']","bawang putih, bawang merah, kecap manis, gula pasir, daun bawang, garam, merica, jahe, ikan, tahu, kol, wijen",60,4,1.0,"['bawang putih', 'bawang merah', 'kecap manis', 'gula pasir', 'daun bawang', 'garam', 'merica', 'jahe', 'ikan', 'tahu', 'kol', 'wijen']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Resep Gurame Bakar Sambal Colo-Colo, Pedas Mantap Sebuah Hidangan Istimewa",1jam,Mudah,4 Porsi,"1 ekor (800 g) ikan gurame, 2 sdm air jeruk nipis, 1 sdt garam, 5 sdmBango Kecap Manis, 2 sdm minyak, 15 butir bawang merah, 6 siung bawang putih, 5 buah cabai merah keriting, 3 butir kemiri, sangrai, ½ sdt garam, 1 sdt gula pasir, 12 buah cabai rawit hijau, iris tipis, 10 butir bawang merah, iris tipis, 6 buah cabai rawit merah, iris tipis, 1 buah tomat hijau, potong dadu, ½ sdt garam, 1 sdtRoyco Kaldu Ayam, 100 ml air, 2 sdm air jeruk lemon cui atau jeruk nipis, 1 sdt gula pasir",https://www.masakapahariini.com/resep/resep-gurame-bakar-sambal-colo-colo/,"['ekor', 'g', 'ikan', 'gurame', 'sdm', 'air', 'jeruk', 'nipis', 'sdt', 'garam', 'sdmbango', 'kecap', 'manis', 'sdm', 'minyak', 'butir', 'bawang', 'merah', 'siung', 'bawang', 'putih', 'buah', 'cabai', 'merah', 'keriting', 'butir', 'kemiri', 'sangrai', 'sdt', 'garam', 'sdt', 'gula', 'pasir', 'buah', 'cabai', 'rawit', 'hijau', 'iris', 'tipis', 'butir', 'bawang', 'merah', 'iris', 'tipis', 'buah', 'cabai', 'rawit', 'merah', 'iris', 'tipis', 'buah', 'tomat', 'hijau', 'potong', 'dadu', 'sdt', 'garam', 'sdtroyco', 'kaldu', 'ayam', 'ml', 'air', 'sdm', 'air', 'jeruk', 'lemon', 'cui', 'atau', 'jeruk', 'nipis', 'sdt', 'gula', 'pasir']","['ikan', 'gurame', 'jeruk', 'nipis', 'garam', 'kecap', 'manis', 'minyak', 'bawang', 'merah', 'bawang', 'putih', 'cabai', 'merah', 'keriting', 'kemiri', 'garam', 'gula', 'pasir', 'cabai', 'rawit', 'hijau', 'bawang', 'merah', 'cabai', 'rawit', 'merah', 'tomat', 'hijau', 'garam', 'kaldu', 'ayam', 'jeruk', 'lemon', 'cui', 'jeruk', 'nipis', 'gula', 'pasir']","bawang putih, bawang merah, kecap manis, kaldu ayam, cabai merah, cabai rawit, gula pasir, jeruk nipis, garam, kemiri, tomat, ikan",60,4,1.0,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'gula pasir', 'jeruk nipis', 'garam', 'kemiri', 'tomat', 'ikan']",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
